order_id,order_num,date,total,promo_code,shipping_method,article_quantity,article_title,article_sku,origin
500610,4395,2021-12-01,575.400.000,None,Rosario,1,CHAMPÚ PHYTOPLUS ALGAS MARINAS x 800 ml,467,PWA_MOBILE
500483,4388,2021-12-01,220.800.000,None,Caba,1,BALSAM ORTIGA Y QUININA x 295 ml,322,PWA_DESKTOP
500483,4388,2021-12-01,220.800.000,None,Caba,1,BÁLSAMO CERAMIDAS x 400 ml,174,PWA_DESKTOP
500483,4388,2021-12-01,220.800.000,None,Caba,1,NUTRI - BALSAM x 400 ml,56,PWA_DESKTOP
500138,4381,2021-12-01,492.800.000,None,Caba,1,NUTRI - BALSAM x 800 ml,259,PWA_DESKTOP
500138,4381,2021-12-01,492.800.000,None,Caba,1,NUTRI - CHAMPÚ x 800 ml,257,PWA_DESKTOP
500138,4381,2021-12-01,492.800.000,None,Caba,1,BALSAM PHYTOPLUS MANZANILLA x 400 ml,50,PWA_DESKTOP
500138,4381,2021-12-01,492.800.000,None,Caba,1,SHAMPOO SÚPER ESPECIAL 1053 x 800 ml,461,PWA_DESKTOP
500138,4381,2021-12-01,492.800.000,None,Caba,1,CHAMPÚ PHYTOPLUS MANZANILLA x 400 ml,48,PWA_DESKTOP
500138,4381,2021-12-01,492.800.000,None,Caba,1,SHAMPOO 1019 x 400 ml,154,PWA_DESKTOP
499750,4375,2021-12-01,260.100.000,None,La Pampa,3,BIOCOLOR 0% AMONÍACO,13,PWA_MOBILE
496404,4357,2021-11-28,399.100.000,None,General San Martin,2,BALSAM ACONDICIONADOR RESTAURADOR Nº1 x 295 ml,621,PWA_DESKTOP
496404,4357,2021-11-28,399.100.000,None,General San Martin,2,CHAMPÚ RESTAURADOR Nº1 x 295 ml,620,PWA_DESKTOP
496404,4357,2021-11-28,399.100.000,None,General San Martin,1,SHAMPOO 1007 GEL POTENCIALIZADO x 800 ml,379,PWA_DESKTOP
495045,4348,2021-11-26,370.000.000,None,Santa Fe,1,BALSAM VITAMINADO x 200 ml,90,PWA_MOBILE
495045,4348,2021-11-26,370.000.000,None,Santa Fe,1,SHAMPOO SÚPER ESPECIAL 1053 x 400 ml,60,PWA_MOBILE
495045,4348,2021-11-26,370.000.000,None,Santa Fe,1,LOCIÓN FIJADORA MODELANTE x 120 ml,160,PWA_MOBILE
495045,4348,2021-11-26,370.000.000,None,Santa Fe,1,BALSAM PHYTOPLUS CON ACEITE DE JOJOBA x 400 ml,78,PWA_MOBILE
495045,4348,2021-11-26,370.000.000,None,Santa Fe,1,CHAMPÚ PHYTOPLUS CON ACEITE DE JOJOBA x 400 ml,75,PWA_MOBILE
495045,4348,2021-11-26,370.000.000,None,Santa Fe,1,AMPOLLA ACEITE DE JOJOBA x 10 ml,73,PWA_MOBILE
494981,4344,2021-11-26,131.800.000,None,Quilmes,4,TRATAMIENTO CAPILAR CON ÁCIDO HIALURÓNICO Nº 1 x 20 gr,409,PWA_MOBILE
494981,4344,2021-11-26,131.800.000,None,Quilmes,2,TRATAMIENTO CAPILAR CON ACEITES ARGÁN Y CAMELIA Nº 2 x 20 gr,417,PWA_MOBILE
494981,4344,2021-11-26,131.800.000,None,Quilmes,1,TRATAMIENTO CAPILAR CON ACEITE DE PALTA Nº 3 x 20 gr,438,PWA_MOBILE
494981,4344,2021-11-26,131.800.000,None,Quilmes,1,TRATAMIENTO CAPILAR CON ACEITE DE COCO Nº 4  x 20 gr,433,PWA_MOBILE
494887,4343,2021-11-26,275.100.000,None,Quilmes,1,CHAMPÚ LIBRE DE GLUTEN x 180 gr,610,PWA_MOBILE
494887,4343,2021-11-26,275.100.000,None,Quilmes,1,BALSAM LIBRE DE GLUTEN x 180 ml,612,PWA_MOBILE
494887,4343,2021-11-26,275.100.000,None,Quilmes,1,JABÓN LÍQUIDO LIBRE DE GLUTEN x 200 ml,337,PWA_MOBILE
494724,4342,2021-11-26,65.600.000,None,"Retiro en Tienda, Roseti 951CABA",1,COLORACIÓN PERMANENTE ULTRAHIDRATANTE,11,PWA_DESKTOP
494724,4342,2021-11-26,65.600.000,None,"Retiro en Tienda, Roseti 951CABA",1,FIJA + MÁS HIERBAS 20 Vol. x 75 ml,94,PWA_DESKTOP
494543,4339,2021-11-26,997.800.000,None,Cordoba,1,LOCIÓN FIJADORA MODELANTE x 120 ml,160,PWA_DESKTOP
494543,4339,2021-11-26,997.800.000,None,Cordoba,1,ÓLEO DE ARGÁN x 58 ml,499,PWA_DESKTOP
494543,4339,2021-11-26,997.800.000,None,Cordoba,3,NUTRI - CHAMPÚ x 800 ml,257,PWA_DESKTOP
494543,4339,2021-11-26,997.800.000,None,Cordoba,2,CHAMPÚ PHYTOPLUS MANZANILLA x 400 ml,48,PWA_DESKTOP
494543,4339,2021-11-26,997.800.000,None,Cordoba,3,BALSAM VITAMINADO x 800 ml,392,PWA_DESKTOP
493814,4335,2021-11-25,295.600.000,None,San Isidro,2,RECUPERADOR CAPILAR PROB5 x 500 ml,24,PWA_MOBILE
493744,4334,2021-11-25,129.780.000,Figurella,"Retiro en Tienda, Roseti 951CABA",1,CHAMPÚ ANTI AMARILLO x 295 ml,607,PWA_DESKTOP
493744,4334,2021-11-25,129.780.000,None,"Retiro en Tienda, Roseti 951CABA",1,BALSAM RENOVACIÓN CELULAR x 200 ml,602,PWA_DESKTOP
492318,4306,2021-11-24,405.800.000,None,Rosario,1,TRATAMIENTO DE CAUTERIZACIÓN IONIZANTE x 15 ml,289,PWA_DESKTOP
492318,4306,2021-11-24,405.800.000,None,Rosario,1,JABÓN LÍQUIDO LIBRE DE GLUTEN x 200 ml,337,PWA_DESKTOP
492318,4306,2021-11-24,405.800.000,None,Rosario,1,BALSAM SELLADOR DEL COLOR x 400 ml,407,PWA_DESKTOP
492318,4306,2021-11-24,405.800.000,None,Rosario,1,CHAMPÚ SELLADOR DEL COLOR x 400 ml,402,PWA_DESKTOP
492260,4300,2021-11-24,1.624.400.000,Figurella,Lomas de Zamora,10,SHAMPOO ULTRA BRILLO x 255 ml,196,PWA_DESKTOP
492260,4300,2021-11-24,1.624.400.000,None,Lomas de Zamora,10,BALSAM ULTRA BRILLO x 255 ml,198,PWA_DESKTOP
491680,4286,2021-11-23,242.300.000,None,Lujan,2,BAÑO DE CREMA ANTI-QUIEBRE x 115 gr,390,PWA_DESKTOP
491680,4286,2021-11-23,242.300.000,None,Lujan,1,CHAMPÚ ANTI-QUIEBRE x 250 ml,386,PWA_DESKTOP
491488,4257,2021-11-23,622.800.000,None,Neuquén,4,SISTEMA DE COLORACIÓN ANTI-AGE,100,PWA_DESKTOP
491488,4257,2021-11-23,622.800.000,None,Neuquén,1,TRATAMIENTO ANTI – FRIZZ x 115 gr,286,PWA_DESKTOP
491488,4257,2021-11-23,622.800.000,None,Neuquén,1,TRATAMIENTO DE RECONSTRUCCIÓN CON ORO Y CAVIAR x 15 gr,457,PWA_DESKTOP
491488,4257,2021-11-23,622.800.000,None,Neuquén,1,CHAMPÚ HIDRATANTE DE RULOS x 300 ml,280,PWA_DESKTOP
491235,4251,2021-11-23,199.400.000,None,Tigre,2,TONO SOBRE TONO,1,PWA_DESKTOP
491124,4241,2021-11-23,234.700.000,None,"Retiro en Tienda, Roseti 951CABA",1,BALSAM PHYTOPLUS CON ACEITE DE JOJOBA x 800 ml,479,PWA_MOBILE
491124,4241,2021-11-23,234.700.000,None,"Retiro en Tienda, Roseti 951CABA",1,CHAMPÚ PHYTOPLUS SEMILLA DE LINO x 800 ml,436,PWA_MOBILE
487029,4210,2021-11-18,226.300.000,None,Entre Rios,2,AMPOLLA ACEITE DE JOJOBA x 10 ml,73,PWA_MOBILE
487029,4210,2021-11-18,226.300.000,None,Entre Rios,1,BALSAM RENOVACIÓN CELULAR x 200 ml,602,PWA_MOBILE
487029,4210,2021-11-18,226.300.000,None,Entre Rios,2,CÁPSULAS GLYCOCERAMIDAS + MULTIVITAMINAS x 2 ml,415,PWA_MOBILE
487029,4210,2021-11-18,226.300.000,None,Entre Rios,1,BAÑO DE CREMA CON ACEITE DE JOJOBA x 115 ml,80,PWA_MOBILE
483936,4199,2021-11-15,338.700.000,None,Caba,1,CHAMPÚ SECO x 170 ml,244,PWA_DESKTOP
483936,4199,2021-11-15,338.700.000,None,Caba,1,CHAMPÚ CON CAFEÍNA x 295 ml,437,PWA_DESKTOP
483936,4199,2021-11-15,338.700.000,None,Caba,1,BALSAM CON CAFEÍNA x 295 ml,439,PWA_DESKTOP
483936,4199,2021-11-15,338.700.000,None,Caba,1,SPRAY FIJADOR x 440 ml,45,PWA_DESKTOP
480656,4176,2021-11-11,354.800.000,None,Caba,1,SPRAY PARA PEINAR REESTRUCTURANTE CON ORO Y CAVIAR x 150 ml,458,PWA_DESKTOP
480656,4176,2021-11-11,354.800.000,None,Caba,1,BALSAM PHYTOPLUS SPIRULINA x 400 ml,483,PWA_DESKTOP
480656,4176,2021-11-11,354.800.000,None,Caba,1,CHAMPÚ PHYTOPLUS ALGAS MARINAS x 400 ml,66,PWA_DESKTOP
480656,4176,2021-11-11,354.800.000,None,Caba,1,CHAMPÚ PHYTOPLUS PROTEÍNAS DE SOJA x 400ml,639,PWA_DESKTOP
480656,4176,2021-11-11,354.800.000,None,Caba,1,BALSAM PHYTOPLUS PROTEÍNAS DE SOJA x 400ml,641,PWA_DESKTOP
480385,4174,2021-11-11,1.064.600.000,None,Pergamino,6,CHAMPÚ BIOCOLOR EXPRESS x 250 ml,291,PWA_MOBILE
480385,4174,2021-11-11,1.064.600.000,None,Pergamino,4,BALSAM BIOCOLOR EXPRESS x 250 ml,295,PWA_MOBILE
480385,4174,2021-11-11,1.064.600.000,None,Pergamino,4,BAÑO DE CREMA BIOCOLOR EXPRESS x 115 ml,297,PWA_MOBILE
479493,4167,2021-11-10,186.100.000,None,Caba,1,SPRAY PARA PEINAR ULTRA BRILLO x 150 ml,201,PWA_DESKTOP
479493,4167,2021-11-10,186.100.000,None,Caba,1,SPRAY PARA PEINAR REESTRUCTURANTE CON ORO Y CAVIAR x 150 ml,458,PWA_DESKTOP
479493,4167,2021-11-10,186.100.000,None,Caba,1,TRATAMIENTO DE RECONSTRUCCIÓN CON ORO Y CAVIAR x 15 gr,457,PWA_DESKTOP
478733,4159,2021-11-09,395.000.000,None,La Plata,2,COLORACIÓN FORTALECEDORA,2,PWA_MOBILE
478733,4159,2021-11-09,395.000.000,None,La Plata,1,CHAMPÚ CON CAFEÍNA x 295 ml,437,PWA_MOBILE
478733,4159,2021-11-09,395.000.000,None,La Plata,1,CHAMPÚ BIOXIDIL® x 250 ml,260,PWA_MOBILE
478381,4154,2021-11-09,188.800.000,None,Vicente López,2,CHAMPÚ SECO x 170 ml,244,PWA_DESKTOP
478047,4150,2021-11-09,441.700.000,None,Cordoba,1,SPRAY PARA PEINAR ULTRA BRILLO x 150 ml,201,PWA_MOBILE
478047,4150,2021-11-09,441.700.000,None,Cordoba,1,BALSAM ULTRA BRILLO x 255 ml,198,PWA_MOBILE
478047,4150,2021-11-09,441.700.000,None,Cordoba,1,SHAMPOO 1007 x 200 ml,62,PWA_MOBILE
478047,4150,2021-11-09,441.700.000,None,Cordoba,1,CHAMPÚ PHYTOPLUS GINKGO BILOBA x 200 ml,161,PWA_MOBILE
478047,4150,2021-11-09,441.700.000,None,Cordoba,1,BALSAM PHYTOPLUS CON ACEITE DE JOJOBA x 200 ml,77,PWA_MOBILE
478047,4150,2021-11-09,441.700.000,None,Cordoba,1,CHAMPÚ PHYTOPLUS SEMILLA DE LINO x 400 ml,235,PWA_MOBILE
477885,4147,2021-11-08,94.200.000,None,Caba,1,SPRAY PARA PEINAR REESTRUCTURANTE CON ORO Y CAVIAR x 150 ml,458,PWA_MOBILE
476991,4138,2021-11-07,518.400.000,None,Vicente López,3,CRISTALES LÍQUIDOS x 22 ml,245,PWA_MOBILE
476991,4138,2021-11-07,518.400.000,None,Vicente López,1,KERATINA LÍQUIDA + GLYCOCERAMIDAS x 100 ml,180,PWA_MOBILE
476721,4128,2021-11-07,245.200.000,None,Rosario,1,CHAMPÚ PHYTOPLUS ALGAS MARINAS x 800 ml,467,PWA_MOBILE
476721,4128,2021-11-07,245.200.000,None,Rosario,1,BAÑO DE CREMA CON ACEITE DE JOJOBA x 250 ml,81,PWA_MOBILE
474067,4116,2021-11-04,314.300.000,None,Florencio Varela,1,CHAMPÚ ANTIFRIZZ Nº2 x 295 ml,622,PWA_DESKTOP
474067,4116,2021-11-04,314.300.000,None,Florencio Varela,1,CHAMPÚ HIDRATACIÓN INTENSA x 400 ml,272,PWA_DESKTOP
474067,4116,2021-11-04,314.300.000,None,Florencio Varela,1,CHAMPÚ PROTECCIÓN DEL COLOR x 400 ml,248,PWA_DESKTOP
474067,4116,2021-11-04,314.300.000,None,Florencio Varela,1,CHAMPÚ ANTI AMARILLO x 20 ml,608,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,1,GEL EFECTO HÚMEDO SUAVE  x 150 ml,419,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,1,SPRAY FIJADOR x 150 ml,44,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,1,MOUSSE FIJADORA x 240 ml,138,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,NUTRI - CHAMPÚ x 800 ml,257,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,NUTRI - BALSAM x 800 ml,259,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,1,KERATINA LÍQUIDA + GLYCOCERAMIDAS x 100 ml,180,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,3,SHAMPOO ULTRA BRILLO x 255 ml,196,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,3,BALSAM ULTRA BRILLO x 255 ml,198,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,CHAMPÚ ÁCIDO pH 4.5 x 30 ml,132,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,ENJUAGUE FINAL x 200 ml,223,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,4,CHAMPÚ P+T CON SEPICONTROL A5® x 200 ml,41,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,SHAMPOO 1044 x 400 ml,182,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,1,BALSAM BIFERMIX x 400 ml,147,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,1,CHAMPÚ BIFERMIX x 400 ml,145,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,6,AMPOLLA 1007 x 10 ml,43,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,6,AMPOLLA P+T x 10 ml,28,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,4,CHAMPÚ P+T CON OCTOPIROX® x 200 ml,30,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,1,CHAMPÚ BIOXIDIL® x 250 ml,260,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,1,LOCIÓN BIOXIDIL® x 90 ml,263,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,SHAMPOO 1007 GEL POTENCIALIZADO x 800 ml,379,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,CHAMPÚ P+T x 280 ml,27,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,1,SHAMPOO 1007 GEL POTENCIALIZADO x 400 ml,36,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,1,SHAMPOO 1007 GEL POTENCIALIZADO x 200 ml,35,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,CHAMPÚ ANTIOXIDANTE x 400 ml,216,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,NUTRI - CREAM x 115ml,58,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,BAÑO DE CREMA PHYTOPLUS MORINGA Y KERATINA x 115 gr,475,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,BALSAM PHYTOPLUS MORINGA Y KERATINA x 400 ml,474,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,CHAMPÚ PHYTOPLUS MORINGA Y KERATINA x 400 ml,472,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,1,NUTRI - CHAMPÚ x 400 ml,53,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,1,NUTRI - BALSAM x 400 ml,56,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,BALSAM HIDRATACIÓN INTENSA x 400 ml,274,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,CHAMPÚ HIDRATACIÓN INTENSA x 400 ml,272,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,1,CHAMPÚ PHYTOPLUS MANZANA VERDE x 400 ml,209,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,1,BALSAM PHYTOPLUS MANZANILLA x 400 ml,50,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,1,CHAMPÚ PHYTOPLUS MANZANILLA x 400 ml,48,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,BAÑO DE CREMA ULTRA BRILLO x 115 gr,200,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,BALSAM ROSA MOSQUETA ORGÁNICO x 255 ml,212,PWA_DESKTOP
473813,4115,2021-11-04,5.662.400.000,None,Ituzaingó,2,BAÑO CREMA ROSA MOSQUETA ORGÁNICO x 125 gr,214,PWA_DESKTOP
472986,4110,2021-11-03,79.400.000,None,"Retiro en Tienda, Roseti 951CABA",1,CHAMPÚ SECO x 170 ml,244,PWA_DESKTOP
472618,4103,2021-11-03,759.300.000,None,Caba,1,SPRAY PARA PEINAR ULTRA BRILLO x 150 ml,201,PWA_DESKTOP
472618,4103,2021-11-03,759.300.000,None,Caba,3,SISTEMA DE COLORACIÓN ANTI-AGE,100,PWA_DESKTOP
472618,4103,2021-11-03,759.300.000,None,Caba,3,SISTEMA DE COLORACIÓN ANTI-AGE,100,PWA_DESKTOP
472618,4103,2021-11-03,759.300.000,None,Caba,1,SPRAY SHINE x 290 ml,157,PWA_DESKTOP
472618,4103,2021-11-03,759.300.000,None,Caba,1,SPRAY ACONDICIONADOR VITAMINADO x 200 ml,497,PWA_DESKTOP
472253,4101,2021-11-03,208.600.000,None,Avellaneda,1,NUTRI - CREAM x 115ml,58,PWA_DESKTOP
472253,4101,2021-11-03,208.600.000,None,Avellaneda,2,NUTRI - SERUM x 30 ml,127,PWA_DESKTOP
471172,4097,2021-11-02,645.200.000,None,"Retiro en Tienda, Roseti 951CABA",4,LOCIÓN BIOXIDIL® x 90 ml,263,PWA_DESKTOP
471093,4095,2021-11-02,349.000.000,None,Santa Rosa,2,NUTRI - SERUM x 30 ml,127,PWA_MOBILE
471093,4095,2021-11-02,349.000.000,None,Santa Rosa,1,CHAMPÚ PHYTOPLUS SEMILLA DE LINO x 800 ml,436,PWA_MOBILE
471093,4095,2021-11-02,349.000.000,None,Santa Rosa,1,TRATAMIENTO ANTI – FRIZZ x 115 gr,286,PWA_MOBILE
470415,4087,2021-11-01,117.800.000,None,Pilar,1,TONO SOBRE TONO,1,PWA_MOBILE
469074,4072,2021-10-30,108.000.000,None,"Retiro en Tienda, Roseti 951CABA",5,AMPOLLA 1007 x 10 ml,43,PWA_MOBILE
467308,4065,2021-10-28,202.800.000,None,Caba,8,AMPOLLA 1007 x 10 ml,43,PWA_MOBILE
466181,4056,2021-10-27,1.107.300.000,None,Moreno,1,ÓLEO DE ARGÁN x 58 ml,499,PWA_MOBILE
466181,4056,2021-10-27,1.107.300.000,None,Moreno,1,S.O.S. REGENERADOR CAPILAR NOCTURNO x 20 ml.,184,PWA_MOBILE
466181,4056,2021-10-27,1.107.300.000,None,Moreno,2,DESENREDANTE PARA NIÑOS x 250 ml,121,PWA_MOBILE
466181,4056,2021-10-27,1.107.300.000,None,Moreno,1,CHAMPÚ PARA NIÑAS x 250 ml,119,PWA_MOBILE
466181,4056,2021-10-27,1.107.300.000,None,Moreno,1,SPRAY ACONDICIONADOR VITAMINADO x 200 ml,497,PWA_MOBILE
466181,4056,2021-10-27,1.107.300.000,None,Moreno,1,KERATINA LÍQUIDA + GLYCOCERAMIDAS x 100 ml,180,PWA_MOBILE
466181,4056,2021-10-27,1.107.300.000,None,Moreno,1,CHAMPÚ ANTICLORO x 250 ml,99,PWA_MOBILE
466181,4056,2021-10-27,1.107.300.000,None,Moreno,1,BALSAM p/ CABELLOS c/ TRATAMIENTO DE ALISADO x 295 ml,450,PWA_MOBILE
466181,4056,2021-10-27,1.107.300.000,None,Moreno,1,CHAMPÚ p/ CABELLOS c/ TRATAMIENTO DE ALISADO  x 295 ml.,448,PWA_MOBILE
466181,4056,2021-10-27,1.107.300.000,None,Moreno,1,BALSAM DERMOPROTECTOR x 255 ml,204,PWA_MOBILE
466181,4056,2021-10-27,1.107.300.000,None,Moreno,1,CHAMPÚ ALTA PUREZA x 255 ml,202,PWA_MOBILE
466181,4056,2021-10-27,1.107.300.000,None,Moreno,1,TRATAMIENTO DE CAUTERIZACIÓN IONIZANTE x 15 ml,289,PWA_MOBILE
465437,4051,2021-10-27,227.500.000,None,Caba,2,COLORACIÓN PERMANENTE ULTRAHIDRATANTE,11,PWA_MOBILE
465437,4051,2021-10-27,227.500.000,None,Caba,1,SISTEMA DE COLORACIÓN ANTI-AGE,100,PWA_MOBILE
465437,4051,2021-10-27,227.500.000,None,Caba,2,FIJA + MÁS PROTEÍNAS 20 Vol. x 70 ml,3,PWA_MOBILE
465426,4049,2021-10-26,283.400.000,None,"Retiro en Tienda, Roseti 951CABA",1,SHAMPOO 1007 GEL POTENCIALIZADO x 200 ml,35,PWA_DESKTOP
465426,4049,2021-10-26,283.400.000,None,"Retiro en Tienda, Roseti 951CABA",1,LOCIÓN BIOXIDIL® x 90 ml,263,PWA_DESKTOP
465426,4049,2021-10-26,283.400.000,None,"Retiro en Tienda, Roseti 951CABA",1,AMPOLLA BIOXIDIL® x 10 ml,262,PWA_DESKTOP
465426,4049,2021-10-26,283.400.000,None,"Retiro en Tienda, Roseti 951CABA",1,AMPOLLA P+T x 10 ml,28,PWA_DESKTOP
464196,4037,2021-10-25,473.900.000,None,Mercedes,1,RECUPERADOR BALSÁMICO B5 x 400 ml,21,PWA_MOBILE
464196,4037,2021-10-25,473.900.000,None,Mercedes,1,TRATAMIENTO ANTI – FRIZZ x 115 gr,286,PWA_MOBILE
464196,4037,2021-10-25,473.900.000,None,Mercedes,1,CHAMPÚ PROVITAMINA B5 x 200 ml,15,PWA_MOBILE
464196,4037,2021-10-25,473.900.000,None,Mercedes,1,CRISTALES LÍQUIDOS x 22 ml,245,PWA_MOBILE
464196,4037,2021-10-25,473.900.000,None,Mercedes,4,TRATAMIENTO DE RECONSTRUCCIÓN CON ORO Y CAVIAR x 15 gr,457,PWA_MOBILE
463760,4029,2021-10-25,927.800.000,None,Caba,8,CHAMPÚ ROSA MOSQUETA ORGÁNICO x 255 ml,210,PWA_MOBILE
463760,4029,2021-10-25,927.800.000,None,Caba,4,BAÑO CREMA ROSA MOSQUETA ORGÁNICO x 125 gr,214,PWA_MOBILE
463760,4029,2021-10-25,927.800.000,None,Caba,6,AMPOLLA ACEITE DE JOJOBA x 10 ml,73,PWA_MOBILE
463156,4004,2021-10-23,246.000.000,None,Hurlingham,10,AMPOLLA 1007 x 10 ml,43,PWA_MOBILE
462830,3994,2021-10-23,251.000.000,None,"Retiro en Tienda, Roseti 951CABA",1,SPRAY ACONDICIONADOR VITAMINADO x 200 ml,497,PWA_DESKTOP
462830,3994,2021-10-23,251.000.000,None,"Retiro en Tienda, Roseti 951CABA",1,CHAMPÚ BIFERMIX x 400 ml,145,PWA_DESKTOP
462830,3994,2021-10-23,251.000.000,None,"Retiro en Tienda, Roseti 951CABA",1,BALSAM BIFERMIX x 400 ml,147,PWA_DESKTOP
461697,3983,2021-10-21,129.600.000,None,"Retiro en Tienda, Roseti 951CABA",6,AMPOLLA 1007 x 10 ml,43,PWA_DESKTOP
461614,3980,2021-10-21,621.400.000,None,Salta,1,S.O.S. REGENERADOR CAPILAR NOCTURNO x 20 ml.,184,PWA_DESKTOP
461614,3980,2021-10-21,621.400.000,None,Salta,1,CHAMPÚ ORTIGA Y CLIMBAZOL x 295 ml,328,PWA_DESKTOP
461614,3980,2021-10-21,621.400.000,None,Salta,4,SHAMPOO SÚPER ESPECIAL 1053 x 800 ml,461,PWA_DESKTOP
461124,3972,2021-10-21,185.400.000,None,Caba,1,CHAMPÚ P+T x 280 ml,27,PWA_DESKTOP
461124,3972,2021-10-21,185.400.000,None,Caba,3,AMPOLLA P+T x 10 ml,28,PWA_DESKTOP
460571,3961,2021-10-20,49.600.000,Sorteo dia de la madre 1,"Retiro en Tienda, Roseti 951CABA",3,ÓLEO DE ARGÁN x 58 ml,499,ANDROID
460571,3961,2021-10-20,49.600.000,None,"Retiro en Tienda, Roseti 951CABA",1,CHAMPÚ + ACONDICIONADOR + GEL DE NIÑOS x 250ml,219,ANDROID
460571,3961,2021-10-20,49.600.000,None,"Retiro en Tienda, Roseti 951CABA",3,S.O.S. REGENERADOR CAPILAR NOCTURNO x 20 ml.,184,ANDROID
460571,3961,2021-10-20,49.600.000,None,"Retiro en Tienda, Roseti 951CABA",1,CHAMPÚ ANTIOXIDANTE x 250 ml,215,ANDROID
460571,3961,2021-10-20,49.600.000,None,"Retiro en Tienda, Roseti 951CABA",1,CRISTALES LÍQUIDOS x 22 ml,245,ANDROID
460571,3961,2021-10-20,49.600.000,None,"Retiro en Tienda, Roseti 951CABA",3,SPRAY PARA PEINAR ULTRA BRILLO x 150 ml,201,ANDROID
460571,3961,2021-10-20,49.600.000,None,"Retiro en Tienda, Roseti 951CABA",3,CHAMPÚ PHYTOPLUS SEMILLA DE LINO x 200 ml,234,ANDROID
460571,3961,2021-10-20,49.600.000,None,"Retiro en Tienda, Roseti 951CABA",1,CÁPSULAS GLYCOCERAMIDAS + MULTIVITAMINAS x 2 ml,415,ANDROID
460571,3961,2021-10-20,49.600.000,None,"Retiro en Tienda, Roseti 951CABA",1,CHAMPÚ PHYTOPLUS CON ACEITE DE JOJOBA x 200 ml,74,ANDROID
459634,3923,2021-10-19,204.600.000,None,"Retiro en Tienda, Roseti 951CABA",1,FIJA + MÁS HIERBAS 20 Vol. x 150 ml,8,PWA_DESKTOP
459634,3923,2021-10-19,204.600.000,None,"Retiro en Tienda, Roseti 951CABA",2,PIC - OUT x 3 ml,318,PWA_DESKTOP
459634,3923,2021-10-19,204.600.000,None,"Retiro en Tienda, Roseti 951CABA",1,BIOCOLOR MÁSCARA NUTRIPROTECTORA,12,PWA_DESKTOP
459634,3923,2021-10-19,204.600.000,None,"Retiro en Tienda, Roseti 951CABA",1,COLORACIÓN PERMANENTE ULTRAHIDRATANTE,11,PWA_DESKTOP
457545,3906,2021-10-17,532.700.000,None,San Fernando,1,NUTRI - BALSAM x 400 ml,56,PWA_DESKTOP
